3.100000000000000089e+00 1.062561265210101163e-01 1.466677301324040839e-01 1.472413218344925667e-01 1.691736810821299619e-01 1.921192700718026281e-01 1.885644546538057797e-01 1.858974480714455091e-01 1.873854651038310837e-01 1.856277133303543825e-01
3.200000000000000178e+00 2.014414724198205220e-01 2.298849970885256111e-01 2.086283999125038702e-01 1.770563426748244795e-01 1.663007683441768969e-01 1.777485432262219389e-01 1.709646133921020605e-01 1.716013030049671484e-01 1.704877169694655192e-01
3.300000000000000266e+00 1.187914142139036289e-01 1.811493485378650736e-01 1.331613415535050082e-01 1.820508292863772248e-01 1.565891986004445957e-01 1.637043454720324975e-01 1.559800559769173034e-01 1.548587953683645546e-01 1.550114664597680991e-01
3.400000000000000355e+00 -1.619809270963951109e-02 1.489779366116740222e-01 1.515449491061354736e-01 1.566802729037751751e-01 1.382066772079152128e-01 1.491055818887608297e-01 1.379858771210687451e-01 1.382878592483363644e-01 1.363463081699813617e-01
3.500000000000000000e+00 3.657131301130076562e-01 1.235684746369870995e-01 1.037022148363227897e-01 1.166056562586187256e-01 9.321385832848121111e-02 1.175769100878156642e-01 1.128615024645625714e-01 1.194318624336430518e-01 1.140715167073090702e-01
3.600000000000000089e+00 -4.612046722864684978e-02 6.838266794942890470e-02 1.363832212330607363e-01 6.551813882060758543e-02 8.853982311864729005e-02 9.718626832250878977e-02 8.279278570206702326e-02 8.924808307402576357e-02 8.787640445897761110e-02
3.700000000000000178e+00 -7.505286783523565375e-03 -1.040416066481734958e-01 7.846547070377073163e-02 7.633635233244995266e-02 4.695452654150531618e-02 6.024081181469136126e-02 6.076890117290369847e-02 6.447600903237027392e-02 6.292257835554689038e-02
3.800000000000000266e+00 -2.879342176439692036e-02 -1.241119851154613013e-02 -2.580119354111592989e-03 3.220199833883680834e-02 3.007516498621331386e-02 3.141170996187061387e-02 2.945680961414352123e-02 2.925299470378280031e-02 3.074851382480809150e-02
3.900000000000000355e+00 -1.210972861517150417e-01 -1.920324917614161034e-02 2.349731327393729877e-02 -8.479589282204484657e-03 -1.708713353901316484e-02 -5.287882173523788913e-03 3.224329125309918428e-04 -1.394388378694634556e-04 -2.148613081338964816e-03
4.000000000000000000e+00 -2.929425306229408929e-02 -1.500120809942372957e-01 4.516836848904109969e-03 -2.488189361166513042e-02 -3.988913106752332155e-02 -3.109068999035709616e-02 -3.404338374238276982e-02 -3.873751473884723406e-02 -3.562567369970132819e-02
4.100000000000000533e+00 -2.272983437545056107e-01 -4.292487963763635256e-02 -9.985654022523041129e-02 -1.076701760569043209e-01 -7.063558916965947954e-02 -7.148491597931661001e-02 -7.200349946262621370e-02 -7.603419637952511800e-02 -7.523374652746701863e-02
4.200000000000000178e+00 -1.922692774396581594e-01 -1.507475821117154891e-01 -7.938349032915108239e-02 -1.101899750509473530e-01 -1.244802291389147386e-01 -1.169963415259407946e-01 -1.146768880276583524e-01 -1.165185269559531472e-01 -1.163884479037267244e-01
4.299999999999999822e+00 -4.675776636293739463e-02 -1.658206698658044875e-01 -1.828676402146477697e-01 -1.420362628906786107e-01 -1.579258712813161325e-01 -1.645303558880192585e-01 -1.578077694925192342e-01 -1.571700104518393704e-01 -1.553704610200757619e-01
4.400000000000000355e+00 -1.527683775422981616e-01 -1.667035682411464048e-01 -1.579028870292346898e-01 -1.959415670057142178e-01 -2.053738290468698768e-01 -1.942740681723780782e-01 -1.974496148534157780e-01 -2.014882384639437030e-01 -1.986515934794056137e-01
4.500000000000000000e+00 -7.089451848425301628e-02 -4.037973581692857472e-01 -2.734288436271227751e-01 -2.349732839689922803e-01 -2.495774655469047143e-01 -2.464641467313305745e-01 -2.425521171219519601e-01 -2.431099463837916030e-01 -2.443520376938098648e-01
4.600000000000000533e+00 -2.779725580162223375e-01 -2.485352653525691180e-01 -2.750539607931961061e-01 -2.922895493729215644e-01 -2.927988085581697542e-01 -2.851267398187981028e-01 -2.888158840049115383e-01 -2.886407933648948987e-01 -2.878696673561764729e-01
4.700000000000000178e+00 -1.867557023538145011e-01 -4.076098296468897986e-01 -3.234566178126496716e-01 -3.142820701878827339e-01 -3.485847128796178973e-01 -3.335988513692140778e-01 -3.361903071270596066e-01 -3.355082098290967374e-01 -3.348469516097348220e-01
4.800000000000000711e+00 -4.748592301580302211e-01 -4.551914790959804002e-01 -4.492656921936445391e-01 -3.684773613640599521e-01 -3.871333290980787378e-01 -3.728580343496604721e-01 -3.819211261425110027e-01 -3.823212300947929632e-01 -3.818406185820554799e-01
4.900000000000000355e+00 -5.282972087534589800e-01 -4.407026488089354488e-01 -4.298130896464274486e-01 -4.564021553906658646e-01 -4.127457249023333552e-01 -4.236358412276686192e-01 -4.297910051119173125e-01 -4.305076518894309090e-01 -4.273848091773985169e-01
5.000000000000000000e+00 -2.932163122675005562e-01 -4.529916900215341102e-01 -4.929256646576319900e-01 -4.800435440847034552e-01 -4.807175547945782279e-01 -4.759685381654250591e-01 -4.760560635189708956e-01 -4.765167232590902247e-01 -4.764175010924229792e-01
5.100000000000000533e+00 -5.519820910785895318e-01 -4.086203781971522453e-01 -5.175757729939034490e-01 -5.181246336202490754e-01 -5.098781256183362309e-01 -5.327628980262770764e-01 -5.259247513540876717e-01 -5.238780501240543064e-01 -5.229877613646224388e-01
5.200000000000000178e+00 -6.115556479933655920e-01 -5.580101085852758880e-01 -6.132193075338120414e-01 -5.573070542052848131e-01 -5.672098780132555085e-01 -5.666024537652216697e-01 -5.716473800577860365e-01 -5.699363952454661320e-01 -5.672751650765802678e-01
5.300000000000000711e+00 -7.657534979178256540e-01 -5.640953776766355343e-01 -6.207141011411864140e-01 -5.712934335495023497e-01 -6.065286632581129433e-01 -6.185504302387961895e-01 -6.208971263145899311e-01 -6.131288028625393460e-01 -6.127928306842964634e-01
5.400000000000000355e+00 -6.125773444802151690e-01 -6.569782519086813100e-01 -6.909366358931308127e-01 -6.394692749850802160e-01 -6.776903319144763627e-01 -6.595042822605606814e-01 -6.572241084007109935e-01 -6.560762206801059593e-01 -6.582577759340028090e-01
5.500000000000000000e+00 -1.009441101544519714e+00 -6.620958589462005994e-01 -6.675357011238245430e-01 -6.973519230167779526e-01 -7.028747691188490521e-01 -7.022730285944265294e-01 -6.956015261007018058e-01 -7.021958629184416045e-01 -6.980469191701705878e-01
5.600000000000000533e+00 -7.795242638182710015e-01 -6.495271730048315373e-01 -7.479695225624218846e-01 -6.962701318083897029e-01 -7.659173318311619516e-01 -7.493039303672249796e-01 -7.391786381488706370e-01 -7.458152819174780346e-01 -7.424149347680532030e-01
5.700000000000000178e+00 -8.021239860829675328e-01 -8.077005040845746109e-01 -7.096895161479757075e-01 -7.661563227633122475e-01 -8.021538405239921898e-01 -7.867937439437420188e-01 -7.784797289313577506e-01 -7.829493168985020013e-01 -7.799651217984908680e-01
5.800000000000000711e+00 -7.787072297208984528e-01 -8.273404399178732049e-01 -8.476253323475783086e-01 -8.011648153116703863e-01 -8.076285264486423587e-01 -8.245525055242876045e-01 -8.170718377024563939e-01 -8.160133674381624402e-01 -8.171492077626621997e-01
5.900000000000000355e+00 -8.791455272691339751e-01 -8.578740858928419755e-01 -8.053767925005226314e-01 -8.255883392792521258e-01 -8.392594328037331630e-01 -8.575825666912594292e-01 -8.477527296317499683e-01 -8.519158907933628289e-01 -8.508708359719129311e-01
6.000000000000000000e+00 -8.596786247210735921e-01 -9.465164469154790927e-01 -8.920632613217869267e-01 -8.936764858056043259e-01 -8.649073206040481798e-01 -8.848802081114905960e-01 -8.821938657313759258e-01 -8.830638662253502691e-01 -8.848435686151887580e-01
6.100000000000000533e+00 -9.422506900747953384e-01 -9.758763894912161341e-01 -9.384612822450352221e-01 -8.874880041438009126e-01 -9.159226783487560697e-01 -9.158735544780912674e-01 -9.111869611623036880e-01 -9.146032116125318856e-01 -9.145255993448152543e-01
6.200000000000000178e+00 -1.041602550607958255e+00 -9.488513946813619260e-01 -9.452956351311102567e-01 -9.331207137143238128e-01 -9.433480184685255621e-01 -9.400704356632731962e-01 -9.424516576986211591e-01 -9.406355988511471145e-01 -9.415541402843236041e-01
6.300000000000000711e+00 -9.146834547210864752e-01 -1.066186589240740279e+00 -1.001190956314021108e+00 -9.665956086416996884e-01 -9.784640460175391130e-01 -9.653800609840219593e-01 -9.698203087742758299e-01 -9.678899140507313259e-01 -9.656232769456998266e-01
6.400000000000000355e+00 -9.559789245514545009e-01 -1.075593870113990658e+00 -9.836146255330818766e-01 -9.659110910283942308e-01 -9.772465840803364889e-01 -9.899072916696961544e-01 -9.872495914911543213e-01 -9.888406165425477345e-01 -9.889764109069125730e-01
6.500000000000000000e+00 -9.206271529902227968e-01 -1.104196560545308792e+00 -9.952826807122204800e-01 -9.984511202743540093e-01 -1.000895708929934402e+00 -1.006732146540588291e+00 -1.002369853304926339e+00 -1.003514638183447438e+00 -1.004477525358723478e+00
6.600000000000000533e+00 -1.162451940304358056e+00 -9.297404657036626441e-01 -1.101911592249443128e+00 -1.030345273184462895e+00 -1.039722588441815310e+00 -1.028959178364274196e+00 -1.020068703852231140e+00 -1.022497731748682304e+00 -1.020550249329333026e+00
6.700000000000000178e+00 -1.024175435712677329e+00 -9.916930516503191795e-01 -1.038924229180480996e+00 -1.058818979662891735e+00 -1.038429814175988453e+00 -1.033570451848644600e+00 -1.030505699152991061e+00 -1.030984779217049452e+00 -1.031056896973309822e+00
6.800000000000000711e+00 -9.089455917521978012e-01 -1.076579921672243367e+00 -1.064198071362613129e+00 -1.057703535613687018e+00 -1.044242426573382510e+00 -1.033999650912875712e+00 -1.041645151916641865e+00 -1.040336114047964999e+00 -1.040288744601498117e+00
6.900000000000000355e+00 -1.056485306385524625e+00 -9.742373792041240099e-01 -1.031220086786095447e+00 -1.058022021374848576e+00 -1.043466465683202449e+00 -1.060999969699995216e+00 -1.046217244584781936e+00 -1.047236089920975832e+00 -1.047420867716191140e+00
7.000000000000000000e+00 -9.804123853502643149e-01 -1.101555784388134729e+00 -1.029550603757901639e+00 -1.066994953433930693e+00 -1.038545498564058978e+00 -1.061799655350404104e+00 -1.053855679155995650e+00 -1.050936978302179137e+00 -1.051557351951222463e+00
7.100000000000000533e+00 -1.026627635790653414e+00 -1.050012032530544426e+00 -1.061265220729245895e+00 -1.032502031477758875e+00 -1.056799973508320001e+00 -1.045854347169896892e+00 -1.055393647362473430e+00 -1.052830648705614713e+00 -1.052003374073689157e+00
7.200000000000000178e+00 -1.047499779805839637e+00 -1.042307458634667672e+00 -1.023065218707712942e+00 -1.029791663585926775e+00 -1.058054776815954723e+00 -1.038042927149553485e+00 -1.051403686304522855e+00 -1.049452768962467752e+00 -1.051779375128530702e+00
7.300000000000000711e+00 -9.862912285525103906e-01 -9.523853214243477305e-01 -1.041786103621003212e+00 -1.052690806770992360e+00 -1.033674495027021800e+00 -1.039759798022658943e+00 -1.049473563353914951e+00 -1.045805595201467986e+00 -1.044089907210444146e+00
7.400000000000000355e+00 -1.066598027450420982e+00 -1.083242673801634526e+00 -1.016488948380289026e+00 -1.015072621723932755e+00 -1.033340914373291675e+00 -1.043416957790986421e+00 -1.043191011057272188e+00 -1.036964944860759630e+00 -1.039913106722907488e+00
7.500000000000000000e+00 -9.919816361662268100e-01 -9.834302530053329328e-01 -1.027504828993724306e+00 -1.020922328156412151e+00 -1.026079384279233953e+00 -1.027552040251554111e+00 -1.025260705343306045e+00 -1.029849562111470274e+00 -1.031327527967407232e+00
7.600000000000000533e+00 -1.203847973007261096e+00 -1.003752607757455229e+00 -1.007686606296368748e+00 -9.974174563700539675e-01 -1.017050149302062279e+00 -1.006727437830398308e+00 -1.016786760206581874e+00 -1.017411290754407949e+00 -1.019088215302293099e+00
7.700000000000000178e+00 -1.009255897647067135e+00 -1.003809290704351431e+00 -9.841421042765826632e-01 -1.000806765263987375e+00 -1.014134063767894167e+00 -1.000669525640691226e+00 -1.005507119948493511e+00 -1.007048920227922251e+00 -1.007032489850591794e+00
7.800000000000000711e+00 -1.090051887386731311e+00 -9.084472576399345023e-01 -1.032512987768365420e+00 -1.017282348252686264e+00 -9.817348958065063025e-01 -9.888768917281707260e-01 -9.908935754050106626e-01 -9.917151989388807154e-01 -9.895629449244367493e-01
7.900000000000000355e+00 -1.098305607491017799e+00 -9.982412350166709469e-01 -9.600906533410638044e-01 -9.441256735284933033e-01 -9.682430016355291214e-01 -9.753524817847332162e-01 -9.784853891865594733e-01 -9.756418450013076837e-01 -9.758838937415351689e-01
8.000000000000000000e+00 -7.378682743850061287e-01 -9.284072942509390414e-01 -9.041453102750003357e-01 -9.698461847019202997e-01 -9.637134988257359813e-01 -9.502983933362221247e-01 -9.538602292412224903e-01 -9.583036005002018021e-01 -9.573222065991467966e-01
8.099999999999999645e+00 -1.049860458326820067e+00 -9.628652679200633280e-01 -9.798025159215583146e-01 -9.296685233593751096e-01 -9.384175061764712389e-01 -9.371126382014826062e-01 -9.450158104847853346e-01 -9.428053300789933644e-01 -9.418624311252487002e-01
8.200000000000001066e+00 -8.519283910954533745e-01 -9.211569447894671914e-01 -8.860223133638656101e-01 -9.290965794745582595e-01 -9.069330868161007420e-01 -9.273606810206611595e-01 -9.238092728651831065e-01 -9.237506196478756371e-01 -9.259839439457472343e-01
8.300000000000000711e+00 -1.002846936649482545e+00 -8.354766794064801827e-01 -9.579583809980721787e-01 -9.145128717747899039e-01 -9.089608098005669268e-01 -9.040867273779826796e-01 -9.062698550204512093e-01 -9.025786782887276205e-01 -9.060134637355715670e-01
8.400000000000000355e+00 -9.123350206940603613e-01 -7.693292228173714831e-01 -9.132600667314467735e-01 -8.879224263420156804e-01 -8.860044969722373764e-01 -8.850042023751049092e-01 -8.861416552612516595e-01 -8.896355428585778213e-01 -8.868060066819180021e-01
8.500000000000000000e+00 -7.341036557363823656e-01 -8.740714583404740612e-01 -8.758966151826276247e-01 -8.918808311332746541e-01 -8.608275613935876258e-01 -8.685761925009890527e-01 -8.669909125360424351e-01 -8.720089432160516019e-01 -8.702119217992690947e-01
8.599999999999999645e+00 -8.528855369395454966e-01 -9.389305292904829292e-01 -9.082910823962839775e-01 -8.790431811331755885e-01 -8.416631604818409773e-01 -8.538107040582593177e-01 -8.502800455184209572e-01 -8.501460599894639092e-01 -8.505000378109339731e-01
8.700000000000001066e+00 -7.261982324532700872e-01 -9.040144643186605045e-01 -8.515028502837219682e-01 -8.477637053342275131e-01 -8.209419175022354409e-01 -8.367910568688428086e-01 -8.359009527042615684e-01 -8.368022440999650646e-01 -8.348636736254527735e-01
8.800000000000000711e+00 -1.015736357183458782e+00 -8.669086467631749171e-01 -8.033387886988525572e-01 -8.158874242979436975e-01 -8.225648927085041917e-01 -8.159500948403676235e-01 -8.163816145999568397e-01 -8.193117539836359819e-01 -8.188685946312861397e-01
8.900000000000000355e+00 -9.220983667623936508e-01 -7.512829682480076654e-01 -7.372865338517496925e-01 -8.278240451279258449e-01 -8.281924652893443151e-01 -7.989526352969983369e-01 -8.067885475026899122e-01 -8.084461981140338427e-01 -8.067889460817517788e-01
9.000000000000000000e+00 -6.918545105391140648e-01 -8.037673291703034684e-01 -7.864530080676505053e-01 -7.901254955287669857e-01 -8.145800984841985448e-01 -7.975719139628116849e-01 -7.941349786027271929e-01 -7.913620084767657437e-01 -7.920164530979642015e-01
9.099999999999999645e+00 -7.562132841553358409e-01 -8.383200406777397973e-01 -8.016887157167235101e-01 -8.068298269791757127e-01 -7.806678786731746644e-01 -7.812794324453606887e-01 -7.811642015475790402e-01 -7.855574419018931387e-01 -7.834313588759758140e-01
9.200000000000001066e+00 -7.601933784900765101e-01 -7.504459871137174609e-01 -7.707378008124289304e-01 -7.876258338401858072e-01 -7.611556997754036491e-01 -7.730295443972382552e-01 -7.719412595497998630e-01 -7.714449988783192991e-01 -7.719139376297396993e-01
9.300000000000000711e+00 -7.346938647495000474e-01 -7.519365196995956291e-01 -7.380927375615611297e-01 -7.601417166629426125e-01 -7.530549456266916186e-01 -7.595587237247842793e-01 -7.650020536661219506e-01 -7.655582296355891714e-01 -7.652233412543807400e-01
9.400000000000000355e+00 -8.664530904299370118e-01 -7.062681186906545339e-01 -7.466017749304807438e-01 -7.761419653702064103e-01 -7.525916053327881272e-01 -7.610340708429222945e-01 -7.610725560162394654e-01 -7.592217403466887671e-01 -7.598272864660735593e-01
9.500000000000000000e+00 -7.387047271723846675e-01 -6.951551323209497202e-01 -7.145954993120896548e-01 -7.448150477657022872e-01 -7.582644971614196372e-01 -7.569852748015358790e-01 -7.588859866248423014e-01 -7.592384556587788991e-01 -7.574307892219125371e-01
9.600000000000001421e+00 -7.516838069826379254e-01 -8.352693820725097806e-01 -7.885430896002033618e-01 -7.652800356480445876e-01 -7.712819659657275118e-01 -7.446293680286812933e-01 -7.560447193967049229e-01 -7.581640543697968360e-01 -7.574982722540569702e-01
9.700000000000001066e+00 -8.524203480237171338e-01 -6.613112293965979216e-01 -7.135340451477658608e-01 -7.409674286440242064e-01 -7.569400403021515622e-01 -7.585033583923037614e-01 -7.624570010596736225e-01 -7.588906572873368450e-01 -7.614344056107057446e-01
9.800000000000000711e+00 -7.498769259596094194e-01 -7.980214355985033592e-01 -7.377483381839606835e-01 -7.371910484061435787e-01 -7.584297604676489835e-01 -7.632685922155632019e-01 -7.676927624447623666e-01 -7.674290057267617593e-01 -7.652583444105721666e-01
9.900000000000000355e+00 -7.885855222913205065e-01 -7.321873823632699674e-01 -7.637528300932932002e-01 -7.515381636686341293e-01 -7.786119437226162177e-01 -7.810469098457069048e-01 -7.749601481046708429e-01 -7.725840109643800080e-01 -7.717862587784606321e-01
1.000000000000000000e+01 -8.051323420894791472e-01 -8.078033152895409685e-01 -7.632161992185171329e-01 -7.629385911680370835e-01 -7.816249895347483490e-01 -7.775500132170419798e-01 -7.889974477440157008e-01 -7.831201825081732792e-01 -7.815166158538282559e-01
